2025-08-03 12:32:25 | bingx        | INFO     | Initializing DataPersistence
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 13:00:00 O:113600.10 H:113600.10 L:113565.00 C:113576.70 V:9.35
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 13:03:00 O:113576.70 H:113600.00 L:113539.30 C:113565.80 V:4.35
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 13:06:00 O:113543.30 H:113570.00 L:113455.20 C:113455.20 V:19.66
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 13:09:00 O:113455.20 H:113522.60 L:113452.80 C:113452.80 V:7.94
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 13:12:00 O:113452.90 H:113490.00 L:113416.20 C:113416.20 V:23.95
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 13:15:00 O:113416.20 H:113454.30 L:113405.00 C:113409.40 V:28.15
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 12:57:00-13:15:00 | O: 113623.70 | H: 113623.70 | L: 113405.00 | C: 113409.40 | V: 97.03 | Candles: 7
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 38): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 38): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 38): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 38): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 38): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 38): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 38): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 38): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 38): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 38): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 13:18:00 - Open: 113409.60
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 13:36:00 - Close: 113339.80
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113446.60
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   113182.00
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 13:18:00 O:113409.60 H:113430.00 L:113409.00 C:113415.50 V:21.32
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 13:21:00 O:113415.50 H:113446.60 L:113400.00 C:113411.90 V:9.77
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 13:24:00 O:113434.40 H:113439.80 L:113409.00 C:113415.40 V:8.97
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 13:27:00 O:113415.40 H:113433.00 L:113260.30 C:113260.40 V:64.01
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 13:30:00 O:113282.80 H:113402.60 L:113182.00 C:113371.50 V:80.16
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 13:33:00 O:113371.70 H:113435.50 L:113300.80 C:113335.00 V:18.97
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 13:36:00 O:113330.10 H:113403.60 L:113328.80 C:113339.80 V:9.29
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 13:18:00-13:36:00 | O: 113409.60 | H: 113446.60 | L: 113182.00 | C: 113339.80 | V: 212.49 | Candles: 7 | MA3: 113457.57
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 39): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 39): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 39): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 39): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 39): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 39): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 39): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 39): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 39): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 39): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 13:39:00 - Open: 113339.70
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 13:57:00 - Close: 113424.00
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113500.00
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   113262.50
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 13:39:00 O:113339.70 H:113382.20 L:113262.50 C:113278.10 V:14.74
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 13:42:00 O:113277.90 H:113360.00 L:113271.80 C:113320.10 V:8.62
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 13:45:00 O:113342.60 H:113415.50 L:113301.50 C:113393.40 V:34.17
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 13:48:00 O:113393.60 H:113423.80 L:113332.20 C:113373.70 V:9.97
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 13:51:00 O:113373.70 H:113443.80 L:113350.50 C:113425.80 V:7.47
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 13:54:00 O:113425.60 H:113500.00 L:113421.10 C:113489.60 V:11.79
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 13:57:00 O:113489.80 H:113499.90 L:113410.80 C:113424.00 V:6.36
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 13:39:00-13:57:00 | O: 113339.70 | H: 113500.00 | L: 113262.50 | C: 113424.00 | V: 93.12 | Candles: 7 | MA3: 113391.07
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 40): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 40): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 40): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 40): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 40): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 40): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 40): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 40): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 40): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 40): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 14:00:00 - Open: 113424.00
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 14:18:00 - Close: 113109.30
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113510.00
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   113090.80
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 14:00:00 O:113424.00 H:113469.70 L:113424.00 C:113453.40 V:8.75
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 14:03:00 O:113453.20 H:113500.00 L:113419.20 C:113499.90 V:3.52
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 14:06:00 O:113480.80 H:113510.00 L:113457.40 C:113480.70 V:5.13
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 14:09:00 O:113480.50 H:113485.50 L:113317.00 C:113359.30 V:20.45
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 14:12:00 O:113359.50 H:113378.70 L:113322.00 C:113344.60 V:3.84
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 14:15:00 O:113322.10 H:113344.60 L:113211.80 C:113212.80 V:35.96
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 14:18:00 O:113212.80 H:113266.80 L:113090.80 C:113109.30 V:43.97
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 14:00:00-14:18:00 | O: 113424.00 | H: 113510.00 | L: 113090.80 | C: 113109.30 | V: 121.62 | Candles: 7 | MA3: 113291.03
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 41): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 41): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 41): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 41): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 41): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 41): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 41): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 41): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 41): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 41): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 14:21:00 - Open: 113109.50
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 14:39:00 - Close: 113011.40
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113282.50
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   112966.00
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 14:21:00 O:113109.50 H:113263.40 L:113108.50 C:113200.10 V:23.43
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 14:24:00 O:113200.10 H:113250.00 L:113180.00 C:113205.90 V:29.36
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 14:27:00 O:113205.90 H:113282.50 L:113205.10 C:113229.80 V:14.90
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 14:30:00 O:113229.60 H:113257.30 L:113171.10 C:113175.30 V:35.23
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 14:33:00 O:113175.30 H:113202.20 L:113122.90 C:113134.20 V:92.54
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 14:36:00 O:113134.20 H:113172.90 L:113056.10 C:113059.70 V:33.39
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 14:39:00 O:113059.90 H:113119.90 L:112966.00 C:113011.40 V:100.16
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 14:21:00-14:39:00 | O: 113109.50 | H: 113282.50 | L: 112966.00 | C: 113011.40 | V: 329.01 | Candles: 7 | MA3: 113181.57
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 42): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 42): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 42): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 42): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 42): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 42): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 42): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 42): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 42): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 42): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 14:42:00 - Open: 112989.10
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 15:00:00 - Close: 113116.20
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113190.60
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   112879.20
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 14:42:00 O:112989.10 H:113049.70 L:112938.50 C:112967.00 V:80.40
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 14:45:00 O:112967.00 H:113082.70 L:112954.00 C:113078.10 V:44.07
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 14:48:00 O:113077.90 H:113097.10 L:112971.40 C:113085.90 V:16.31
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 14:51:00 O:113086.10 H:113121.20 L:112879.20 C:112969.90 V:96.49
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 14:54:00 O:112970.00 H:113073.80 L:112954.30 C:113032.20 V:40.71
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 14:57:00 O:113032.20 H:113148.50 L:113025.50 C:113064.00 V:23.22
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 15:00:00 O:113064.00 H:113190.60 L:113060.10 C:113116.20 V:18.46
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 14:42:00-15:00:00 | O: 112989.10 | H: 113190.60 | L: 112879.20 | C: 113116.20 | V: 319.66 | Candles: 7 | MA3: 113078.97 | MA7: 113290.51 | Trend: BEARISH
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 43): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 43): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 43): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 43): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 43): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 43): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 43): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 43): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 43): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 43): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 15:03:00 - Open: 113116.20
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 15:21:00 - Close: 113212.60
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113391.40
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   113116.00
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 15:03:00 O:113116.20 H:113198.00 L:113116.00 C:113173.90 V:10.04
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 15:06:00 O:113173.90 H:113210.80 L:113150.00 C:113189.90 V:15.07
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 15:09:00 O:113171.40 H:113234.50 L:113171.30 C:113189.30 V:20.30
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 15:12:00 O:113189.10 H:113245.60 L:113163.80 C:113235.30 V:22.38
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 15:15:00 O:113235.30 H:113379.30 L:113235.10 C:113379.10 V:24.03
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 15:18:00 O:113379.10 H:113391.40 L:113226.90 C:113312.50 V:47.32
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 15:21:00 O:113312.40 H:113312.40 L:113195.00 C:113212.60 V:10.98
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 15:03:00-15:21:00 | O: 113116.20 | H: 113391.40 | L: 113116.00 | C: 113212.60 | V: 150.12 | Candles: 7 | MA3: 113113.40 | MA7: 113231.81 | Trend: BEARISH
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 44): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 44): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 44): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 44): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 44): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 44): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 44): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 44): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 44): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 44): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 15:24:00 - Open: 113212.60
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 15:42:00 - Close: 113008.70
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113312.50
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   112932.60
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 15:24:00 O:113212.60 H:113244.70 L:113192.00 C:113229.10 V:8.13
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 15:27:00 O:113229.30 H:113312.50 L:113212.10 C:113212.10 V:4.21
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 15:30:00 O:113212.10 H:113221.30 L:112975.40 C:112984.20 V:112.98
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 15:33:00 O:112984.00 H:113030.80 L:112932.60 C:113003.70 V:36.88
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 15:36:00 O:113003.70 H:113055.00 L:112959.00 C:113030.30 V:19.62
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 15:39:00 O:113030.30 H:113034.60 L:112962.00 C:112983.20 V:13.84
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 15:42:00 O:112985.40 H:113031.40 L:112980.60 C:113008.70 V:15.13
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 15:24:00-15:42:00 | O: 113212.60 | H: 113312.50 | L: 112932.60 | C: 113008.70 | V: 210.79 | Candles: 7 | MA3: 113112.50 | MA7: 113174.57 | Trend: BEARISH
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 45): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 45): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 45): 2/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 45): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 45): 3/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 45): 4/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 45): 5/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 45): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 45): 6/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 45): 7/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Aggregating 7 candles:
2025-08-03 12:32:26 | bingx        | DEBUG    |   First: 2025-08-02 15:45:00 - Open: 113008.70
2025-08-03 12:32:26 | bingx        | DEBUG    |   Last:  2025-08-02 16:03:00 - Close: 112944.70
2025-08-03 12:32:26 | bingx        | DEBUG    |   High:  113012.30
2025-08-03 12:32:26 | bingx        | DEBUG    |   Low:   112762.50
2025-08-03 12:32:26 | bingx        | DEBUG    |     1. 15:45:00 O:113008.70 H:113012.30 L:112984.40 C:113007.80 V:8.65
2025-08-03 12:32:26 | bingx        | DEBUG    |     2. 15:48:00 O:113007.60 H:113011.30 L:112918.50 C:113006.40 V:20.04
2025-08-03 12:32:26 | bingx        | DEBUG    |     3. 15:51:00 O:113006.40 H:113010.00 L:112928.20 C:112939.10 V:18.30
2025-08-03 12:32:26 | bingx        | DEBUG    |     4. 15:54:00 O:112938.90 H:112999.90 L:112933.00 C:112954.90 V:12.52
2025-08-03 12:32:26 | bingx        | DEBUG    |     5. 15:57:00 O:112954.90 H:112956.40 L:112786.00 C:112805.60 V:100.71
2025-08-03 12:32:26 | bingx        | DEBUG    |     6. 16:00:00 O:112805.40 H:112928.60 L:112762.50 C:112865.10 V:61.91
2025-08-03 12:32:26 | bingx        | DEBUG    |     7. 16:03:00 O:112865.10 H:112944.80 L:112835.00 C:112944.70 V:19.21
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket complete: 2025-08-02 15:45:00-16:03:00 | O: 113008.70 | H: 113012.30 | L: 112762.50 | C: 112944.70 | V: 241.34 | Candles: 7 | MA3: 113055.33 | MA7: 113118.13 | Trend: BEARISH
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 46): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Bucket progress ('2025-08-02', 46): 1/7 candles
2025-08-03 12:32:26 | bingx        | DEBUG    | Added to bucket ('2025-08-02', 46): 2/7 candles
